"ID";"SHOWS";"QUESTION_ID";"MEETING_ID";"VOTING_INFO";"VOTING_SHORT";"VOTE_DATE";"VOTE";"SYS_ID"
"229";"Už";"28116";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:13:39";"Už";"1"
"230";"Už";"28117";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:13:39";"Už";"1"
"231";"Už";"28118";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:13:39";"Už";"1"
"232";"Už";"28119";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:15:15";"Už";"1"
"233";"Už";"28120";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:15:16";"Už";"1"
"234";"Už";"28121";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:19:57";"Už";"1"
"235";"Už";"28122";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:21:50";"Už";"1"
"236";"Už";"28123";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:21:50";"Už";"1"
"237";"Už";"28124";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:21:50";"Už";"1"
"238";"Už";"28125";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:21:51";"Už";"1"
"239";"Už";"28126";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:21:51";"Už";"1"
"240";"Už";"28127";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:21:51";"Už";"1"
"241";"Už";"28128";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:23:11";"Už";"1"
"242";"Už";"28129";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:23:11";"Už";"1"
"243";"Už";"28130";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:26:16";"Už";"1"
"244";"Už";"28131";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:26:16";"Už";"1"
"245";"Už";"28132";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:26:16";"Už";"1"
"246";"Už";"28133";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:30:26";"Už";"1"
"247";"Už";"28134";"10468682";"Pirmininkas";"Pirmininkas";"2012-01-25 18:31:23";"Už";"1"
"248";"Už";"28215";"10709735";"Pirmininkas";"Pirmininkas";"2012-03-07 14:13:48";"Už";"1"
"249";"Už";"28216";"10709735";"Pirmininkas";"Pirmininkas";"2012-03-07 14:13:48";"Už";"1"
"250";"Už";"28152";"10709735";"Pirmininkas";"Pirmininkas";"2012-03-07 14:43:54";"Už";"1"
"251";"Už";"28153";"10709735";"R. Adomavičius";"R. Adomavičius";"2012-03-07 15:14:34";"Už";"1"
"252";"Už";"28153";"10709735";"E. Stanišauskas";"E. Stanišauskas";"2012-03-07 15:14:34";"Už";"1"
"253";"Už";"28153";"10709735";"G. Sakson";"G. Sakson";"2012-03-07 15:14:34";"Už";"1"
"254";"Už";"28153";"10709735";"I. Kačinskaitė";"I. Kačinskaitė";"2012-03-07 15:14:34";"Už";"1"
"255";"Už";"28153";"10709735";"J. Antanaitis";"J. Antanaitis";"2012-03-07 15:14:34";"Už";"1"
"256";"Už";"28153";"10709735";"J. Požela";"J. Požela";"2012-03-07 15:14:34";"Už";"1"
"257";"Už";"28153";"10709735";"K. Nėnius";"K. Nėnius";"2012-03-07 15:14:34";"Už";"1"
"258";"Už";"28153";"10709735";"T. Lavrynovič";"T. Lavrynovič";"2012-03-07 15:14:34";"Už";"1"
"259";"Už";"28153";"10709735";"V. Kliukienė";"V. Kliukienė";"2012-03-07 15:14:34";"Už";"1"
"260";"Už";"28153";"10709735";"V. Kravčionok";"V. Kravčionok";"2012-03-07 15:14:34";"Už";"1"
"261";"Už";"28153";"10709735";"A. Liudkovski";"A. Liudkovski";"2012-03-07 15:14:34";"Už";"1"
"262";"Už";"28153";"10709735";"A. Vakarinas";"A. Vakarinas";"2012-03-07 15:14:34";"Už";"1"
"263";"Už";"28153";"10709735";"D. Urbanavičienė";"D. Urbanavičienė";"2012-03-07 15:14:34";"Už";"1"
"264";"Už";"28153";"10709735";"E. Trusevič";"E. Trusevič";"2012-03-07 15:14:34";"Už";"1"
"265";"Už";"28153";"10709735";"I. Litvinovič";"I. Litvinovič";"2012-03-07 15:14:34";"Už";"1"
"266";"Už";"28153";"10709735";"J. Juodka";"J. Juodka";"2012-03-07 15:14:34";"Už";"1"
"267";"Už";"28153";"10709735";"J. Kaminski";"J. Kaminski";"2012-03-07 15:14:34";"Už";"1"
"268";"Už";"28153";"10709735";"P. Nausėda";"P. Nausėda";"2012-03-07 15:14:34";"Už";"1"
"269";"Už";"28153";"10709735";"Š. Birutis";"Š. Birutis";"2012-03-07 15:14:34";"Už";"1"
"270";"Už";"28153";"10709735";"V. Milėnas";"V. Milėnas";"2012-03-07 15:14:34";"Už";"1"
"271";"Už";"28153";"10709735";"Z. Maciejevski";"Z. Maciejevski";"2012-03-07 15:14:34";"Už";"1"
"272";"Už";"28153";"10709735";"Ž. Savickas";"Ž. Savickas";"2012-03-07 15:14:34";"Už";"1"
"273";"Už";"28153";"10709735";"Pirmininkas ";"Pirmininkas ";"2012-03-07 15:14:34";"Už";"1"
"274";"Už";"28153";"10709735";"D. Maskoliūnas";"D. Maskoliūnas";"2012-03-07 15:14:34";"Už";"1"
"275";"Už";"28153";"10709735";"I. Jakaitytė";"I. Jakaitytė";"2012-03-07 15:14:34";"Už";"1"
"276";"Už";"28153";"10709735";"J. Pinskus";"J. Pinskus";"2012-03-07 15:14:34";"Už";"1"
"277";"Už";"28153";"10709735";"N. Jagelavičienė";"N. Jagelavičienė";"2012-03-07 15:14:34";"Už";"1"
"278";"Už";"28153";"10709735";"N. Šliachtič";"N. Šliachtič";"2012-03-07 15:14:34";"Už";"1"
"279";"Už";"28153";"10709735";"O. Gorškova";"O. Gorškova";"2012-03-07 15:14:34";"Už";"1"
"280";"Už";"28153";"10709735";"R. Vanagaitė";"R. Vanagaitė";"2012-03-07 15:14:34";"Už";"1"
"281";"Už";"28153";"10709735";"S. Burbienė";"S. Burbienė";"2012-03-07 15:14:34";"Už";"1"
"282";"Už";"28153";"10709735";"S. Ursul";"S. Ursul";"2012-03-07 15:14:34";"Už";"1"
"283";"Už";"28153";"10709735";"V. Balakin";"V. Balakin";"2012-03-07 15:14:34";"Už";"1"
"284";"Prieš";"28153";"10709735";"G. Rudžionis";"G. Rudžionis";"2012-03-07 15:14:34";"Prieš";"3"
"285";"Prieš";"28153";"10709735";"V. Benkunskas";"V. Benkunskas";"2012-03-07 15:14:34";"Prieš";"3"
"286";"Prieš";"28153";"10709735";"V. Podolskaitė";"V. Podolskaitė";"2012-03-07 15:14:34";"Prieš";"3"
"287";"Prieš";"28153";"10709735";"A. Juocevičius";"A. Juocevičius";"2012-03-07 15:14:34";"Prieš";"3"
"288";"Prieš";"28153";"10709735";"P. Tamošauskas";"P. Tamošauskas";"2012-03-07 15:14:34";"Prieš";"3"
"289";"Prieš";"28153";"10709735";"R. Alekna";"R. Alekna";"2012-03-07 15:14:34";"Prieš";"3"
"290";"Prieš";"28153";"10709735";"R. Baškienė";"R. Baškienė";"2012-03-07 15:14:34";"Prieš";"3"
"291";"Prieš";"28153";"10709735";"V. Urbonavičius";"V. Urbonavičius";"2012-03-07 15:14:34";"Prieš";"3"
"292";"Prieš";"28153";"10709735";"B. Cicėnas";"B. Cicėnas";"2012-03-07 15:14:34";"Prieš";"3"
"293";"Prieš";"28153";"10709735";"B. Galinienė";"B. Galinienė";"2012-03-07 15:14:34";"Prieš";"3"
"294";"Prieš";"28153";"10709735";"G. Švilpa";"G. Švilpa";"2012-03-07 15:14:34";"Prieš";"3"
"295";"Prieš";"28153";"10709735";"P. Kuzmickienė";"P. Kuzmickienė";"2012-03-07 15:14:34";"Prieš";"3"
"296";"Susilaikė";"28153";"10709735";"K. Zulonas";"K. Zulonas";"2012-03-07 15:14:34";"Susilaikė";"2"
"297";"Už";"28204";"10709735";"Pirmininkas";"Pirmininkas";"2012-03-07 15:35:24";"Už";"1"
"298";"Už";"28156";"10709735";"Pirmininkas";"Pirmininkas";"2012-03-07 15:36:20";"Už";"1"
"299";"Už";"28157";"10709735";"Pirmininkas";"Pirmininkas";"2012-03-07 15:36:20";"Už";"1"
"300";"Už";"28159";"10709735";"Pirmininkas";"Pirmininkas";"2012-03-07 15:38:10";"Už";"1"
"301";"Už";"28158";"10709735";"Pirmininkas";"Pirmininkas";"2012-03-07 15:38:10";"Už";"1"
"302";"Už";"28160";"10709735";"Pirmininkas";"Pirmininkas";"2012-03-07 16:05:16";"Už";"1"
"303";"Už";"28161";"10709735";"I. Kačinskaitė";"I. Kačinskaitė";"2012-03-07 16:35:35";"Už";"1"
"304";"Už";"28161";"10709735";"J. Požela";"J. Požela";"2012-03-07 16:35:35";"Už";"1"
"305";"Už";"28161";"10709735";"K. Nėnius";"K. Nėnius";"2012-03-07 16:35:35";"Už";"1"
"306";"Už";"28161";"10709735";"A. Zaremba";"A. Zaremba";"2012-03-07 16:35:35";"Už";"1"
"307";"Už";"28161";"10709735";"P. Nausėda";"P. Nausėda";"2012-03-07 16:35:35";"Už";"1"
"308";"Už";"28161";"10709735";"V. Milėnas";"V. Milėnas";"2012-03-07 16:35:35";"Už";"1"
"309";"Už";"28161";"10709735";"Ž. Savickas";"Ž. Savickas";"2012-03-07 16:35:35";"Už";"1"
"310";"Už";"28161";"10709735";"Pirmininkas ";"Pirmininkas ";"2012-03-07 16:35:35";"Už";"1"
"311";"Už";"28161";"10709735";"D. Maskoliūnas";"D. Maskoliūnas";"2012-03-07 16:35:35";"Už";"1"
"312";"Už";"28161";"10709735";"J. Pinskus";"J. Pinskus";"2012-03-07 16:35:35";"Už";"1"
"313";"Už";"28161";"10709735";"K. Zulonas";"K. Zulonas";"2012-03-07 16:35:35";"Už";"1"
"314";"Už";"28161";"10709735";"N. Jagelavičienė";"N. Jagelavičienė";"2012-03-07 16:35:35";"Už";"1"
"315";"Už";"28161";"10709735";"S. Burbienė";"S. Burbienė";"2012-03-07 16:35:35";"Už";"1"
"316";"Už";"28161";"10709735";"S. Ursul";"S. Ursul";"2012-03-07 16:35:35";"Už";"1"
"317";"Už";"28161";"10709735";"V. Balakin";"V. Balakin";"2012-03-07 16:35:35";"Už";"1"
"318";"Prieš";"28161";"10709735";"J. Kvetkovskij";"J. Kvetkovskij";"2012-03-07 16:35:35";"Prieš";"3"
"319";"Prieš";"28161";"10709735";"Z. Maciejevski";"Z. Maciejevski";"2012-03-07 16:35:35";"Prieš";"3"
"320";"Susilaikė";"28161";"10709735";"G. Sakson";"G. Sakson";"2012-03-07 16:35:35";"Susilaikė";"2"
"321";"Susilaikė";"28161";"10709735";"V. Benkunskas";"V. Benkunskas";"2012-03-07 16:35:35";"Susilaikė";"2"
"322";"Susilaikė";"28161";"10709735";"V. Kravčionok";"V. Kravčionok";"2012-03-07 16:35:35";"Susilaikė";"2"
"323";"Susilaikė";"28161";"10709735";"V. Podolskaitė";"V. Podolskaitė";"2012-03-07 16:35:35";"Susilaikė";"2"
"324";"Susilaikė";"28161";"10709735";"A. Juocevičius";"A. Juocevičius";"2012-03-07 16:35:35";"Susilaikė";"2"
"325";"Susilaikė";"28161";"10709735";"P. Tamošauskas";"P. Tamošauskas";"2012-03-07 16:35:35";"Susilaikė";"2"
"326";"Susilaikė";"28161";"10709735";"R. Baškienė";"R. Baškienė";"2012-03-07 16:35:35";"Susilaikė";"2"
"327";"Susilaikė";"28161";"10709735";"Š. Birutis";"Š. Birutis";"2012-03-07 16:35:35";"Susilaikė";"2"
"328";"Susilaikė";"28161";"10709735";"V. Urbonavičius";"V. Urbonavičius";"2012-03-07 16:35:35";"Susilaikė";"2"
"329";"Susilaikė";"28161";"10709735";"G. Švilpa";"G. Švilpa";"2012-03-07 16:35:35";"Susilaikė";"2"
"330";"Susilaikė";"28161";"10709735";"P. Kuzmickienė";"P. Kuzmickienė";"2012-03-07 16:35:35";"Susilaikė";"2"
"331";"Už";"28162";"10709735";"Pirmininkas";"Pirmininkas";"2012-03-07 16:42:31";"Už";"1"
"332";"Už";"28163";"10709735";"G. Sakson";"G. Sakson";"2012-03-07 17:28:41";"Už";"1"
"333";"Už";"28163";"10709735";"J. Antanaitis";"J. Antanaitis";"2012-03-07 17:28:41";"Už";"1"
"334";"Už";"28163";"10709735";"J. Požela";"J. Požela";"2012-03-07 17:28:41";"Už";"1"
"335";"Už";"28163";"10709735";"T. Lavrynovič";"T. Lavrynovič";"2012-03-07 17:28:41";"Už";"1"
"336";"Už";"28163";"10709735";"V. Kravčionok";"V. Kravčionok";"2012-03-07 17:28:41";"Už";"1"
"337";"Už";"28163";"10709735";"A. Liudkovski";"A. Liudkovski";"2012-03-07 17:28:41";"Už";"1"
"338";"Už";"28163";"10709735";"E. Trusevič";"E. Trusevič";"2012-03-07 17:28:41";"Už";"1"
"339";"Už";"28163";"10709735";"I. Litvinovič";"I. Litvinovič";"2012-03-07 17:28:41";"Už";"1"
"340";"Už";"28163";"10709735";"J. Kaminski";"J. Kaminski";"2012-03-07 17:28:41";"Už";"1"
"341";"Už";"28163";"10709735";"J. Kvetkovskij";"J. Kvetkovskij";"2012-03-07 17:28:41";"Už";"1"
"342";"Už";"28163";"10709735";"V. Milėnas";"V. Milėnas";"2012-03-07 17:28:41";"Už";"1"
"343";"Už";"28163";"10709735";"Z. Maciejevski";"Z. Maciejevski";"2012-03-07 17:28:41";"Už";"1"
"344";"Už";"28163";"10709735";"Pirmininkas ";"Pirmininkas ";"2012-03-07 17:28:41";"Už";"1"
"345";"Už";"28163";"10709735";"O. Gorškova";"O. Gorškova";"2012-03-07 17:28:41";"Už";"1"
"346";"Prieš";"28163";"10709735";"E. Stanišauskas";"E. Stanišauskas";"2012-03-07 17:28:41";"Prieš";"3"
"347";"Prieš";"28163";"10709735";"I. Kačinskaitė";"I. Kačinskaitė";"2012-03-07 17:28:41";"Prieš";"3"
"348";"Prieš";"28163";"10709735";"V. Podolskaitė";"V. Podolskaitė";"2012-03-07 17:28:41";"Prieš";"3"
"349";"Prieš";"28163";"10709735";"A. Juocevičius";"A. Juocevičius";"2012-03-07 17:28:41";"Prieš";"3"
"350";"Prieš";"28163";"10709735";"A. Strelčiūnas";"A. Strelčiūnas";"2012-03-07 17:28:41";"Prieš";"3"
"351";"Prieš";"28163";"10709735";"D. Urbanavičienė";"D. Urbanavičienė";"2012-03-07 17:28:41";"Prieš";"3"
"352";"Prieš";"28163";"10709735";"P. Tamošauskas";"P. Tamošauskas";"2012-03-07 17:28:41";"Prieš";"3"
"353";"Prieš";"28163";"10709735";"R. Baškienė";"R. Baškienė";"2012-03-07 17:28:41";"Prieš";"3"
"354";"Prieš";"28163";"10709735";"G. Švilpa";"G. Švilpa";"2012-03-07 17:28:41";"Prieš";"3"
"355";"Prieš";"28163";"10709735";"J. Pinskus";"J. Pinskus";"2012-03-07 17:28:41";"Prieš";"3"
"356";"Prieš";"28163";"10709735";"K. Zulonas";"K. Zulonas";"2012-03-07 17:28:41";"Prieš";"3"
"357";"Prieš";"28163";"10709735";"N. Jagelavičienė";"N. Jagelavičienė";"2012-03-07 17:28:41";"Prieš";"3"
"358";"Prieš";"28163";"10709735";"N. Šliachtič";"N. Šliachtič";"2012-03-07 17:28:41";"Prieš";"3"
"359";"Prieš";"28163";"10709735";"R. Vanagaitė";"R. Vanagaitė";"2012-03-07 17:28:41";"Prieš";"3"
"360";"Prieš";"28163";"10709735";"S. Ursul";"S. Ursul";"2012-03-07 17:28:41";"Prieš";"3"
"361";"Prieš";"28163";"10709735";"V. Balakin";"V. Balakin";"2012-03-07 17:28:41";"Prieš";"3"
"362";"Susilaikė";"28163";"10709735";"R. Adomavičius";"R. Adomavičius";"2012-03-07 17:28:41";"Susilaikė";"2"
"363";"Susilaikė";"28163";"10709735";"K. Nėnius";"K. Nėnius";"2012-03-07 17:28:41";"Susilaikė";"2"
"364";"Susilaikė";"28163";"10709735";"V. Benkunskas";"V. Benkunskas";"2012-03-07 17:28:41";"Susilaikė";"2"
"365";"Susilaikė";"28163";"10709735";"V. Kliukienė";"V. Kliukienė";"2012-03-07 17:28:41";"Susilaikė";"2"
"366";"Susilaikė";"28163";"10709735";"A. Vakarinas";"A. Vakarinas";"2012-03-07 17:28:41";"Susilaikė";"2"
"367";"Susilaikė";"28163";"10709735";"A. Zaremba";"A. Zaremba";"2012-03-07 17:28:41";"Susilaikė";"2"
"368";"Susilaikė";"28163";"10709735";"J. Juodka";"J. Juodka";"2012-03-07 17:28:41";"Susilaikė";"2"
"369";"Susilaikė";"28163";"10709735";"P. Nausėda";"P. Nausėda";"2012-03-07 17:28:41";"Susilaikė";"2"
"370";"Susilaikė";"28163";"10709735";"Š. Birutis";"Š. Birutis";"2012-03-07 17:28:41";"Susilaikė";"2"
"371";"Susilaikė";"28163";"10709735";"V. Urbonavičius";"V. Urbonavičius";"2012-03-07 17:28:41";"Susilaikė";"2"
"372";"Susilaikė";"28163";"10709735";"Ž. Savickas";"Ž. Savickas";"2012-03-07 17:28:41";"Susilaikė";"2"
"373";"Susilaikė";"28163";"10709735";"D. Maskoliūnas";"D. Maskoliūnas";"2012-03-07 17:28:41";"Susilaikė";"2"
"374";"Susilaikė";"28163";"10709735";"I. Jakaitytė";"I. Jakaitytė";"2012-03-07 17:28:41";"Susilaikė";"2"
"375";"Susilaikė";"28163";"10709735";"P. Kuzmickienė";"P. Kuzmickienė";"2012-03-07 17:28:41";"Susilaikė";"2"
"376";"Susilaikė";"28163";"10709735";"S. Burbienė";"S. Burbienė";"2012-03-07 17:28:41";"Susilaikė";"2"
"377";"Už";"28164";"10709735";"R. Adomavičius";"R. Adomavičius";"2012-03-07 17:36:40";"Už";"1"
"378";"Už";"28164";"10709735";"E. Stanišauskas";"E. Stanišauskas";"2012-03-07 17:36:40";"Už";"1"
"379";"Už";"28164";"10709735";"I. Kačinskaitė";"I. Kačinskaitė";"2012-03-07 17:36:40";"Už";"1"
"380";"Už";"28164";"10709735";"J. Antanaitis";"J. Antanaitis";"2012-03-07 17:36:40";"Už";"1"
"381";"Už";"28164";"10709735";"K. Nėnius";"K. Nėnius";"2012-03-07 17:36:40";"Už";"1"
"382";"Už";"28164";"10709735";"A. Vakarinas";"A. Vakarinas";"2012-03-07 17:36:40";"Už";"1"
"383";"Už";"28164";"10709735";"A. Zaremba";"A. Zaremba";"2012-03-07 17:36:40";"Už";"1"
"384";"Už";"28164";"10709735";"D. Urbanavičienė";"D. Urbanavičienė";"2012-03-07 17:36:40";"Už";"1"
"385";"Už";"28164";"10709735";"J. Juodka";"J. Juodka";"2012-03-07 17:36:40";"Už";"1"
"386";"Už";"28164";"10709735";"P. Nausėda";"P. Nausėda";"2012-03-07 17:36:40";"Už";"1"
"387";"Už";"28164";"10709735";"Š. Birutis";"Š. Birutis";"2012-03-07 17:36:40";"Už";"1"
"388";"Už";"28164";"10709735";"Ž. Savickas";"Ž. Savickas";"2012-03-07 17:36:40";"Už";"1"
"389";"Už";"28164";"10709735";"Pirmininkas ";"Pirmininkas ";"2012-03-07 17:36:40";"Už";"1"
"390";"Už";"28164";"10709735";"I. Jakaitytė";"I. Jakaitytė";"2012-03-07 17:36:40";"Už";"1"
"391";"Už";"28164";"10709735";"J. Pinskus";"J. Pinskus";"2012-03-07 17:36:40";"Už";"1"
"392";"Už";"28164";"10709735";"N. Jagelavičienė";"N. Jagelavičienė";"2012-03-07 17:36:40";"Už";"1"
"393";"Už";"28164";"10709735";"N. Šliachtič";"N. Šliachtič";"2012-03-07 17:36:40";"Už";"1"
"394";"Už";"28164";"10709735";"O. Gorškova";"O. Gorškova";"2012-03-07 17:36:40";"Už";"1"
"395";"Už";"28164";"10709735";"R. Vanagaitė";"R. Vanagaitė";"2012-03-07 17:36:40";"Už";"1"
"396";"Už";"28164";"10709735";"S. Burbienė";"S. Burbienė";"2012-03-07 17:36:40";"Už";"1"
"397";"Už";"28164";"10709735";"S. Ursul";"S. Ursul";"2012-03-07 17:36:40";"Už";"1"
"398";"Už";"28164";"10709735";"V. Balakin";"V. Balakin";"2012-03-07 17:36:40";"Už";"1"
"399";"Prieš";"28164";"10709735";"G. Sakson";"G. Sakson";"2012-03-07 17:36:40";"Prieš";"3"
"400";"Prieš";"28164";"10709735";"T. Lavrynovič";"T. Lavrynovič";"2012-03-07 17:36:40";"Prieš";"3"
"401";"Prieš";"28164";"10709735";"V. Kravčionok";"V. Kravčionok";"2012-03-07 17:36:40";"Prieš";"3"
"402";"Prieš";"28164";"10709735";"V. Podolskaitė";"V. Podolskaitė";"2012-03-07 17:36:40";"Prieš";"3"
"403";"Prieš";"28164";"10709735";"A. Juocevičius";"A. Juocevičius";"2012-03-07 17:36:40";"Prieš";"3"
"404";"Prieš";"28164";"10709735";"A. Liudkovski";"A. Liudkovski";"2012-03-07 17:36:40";"Prieš";"3"
"405";"Prieš";"28164";"10709735";"A. Strelčiūnas";"A. Strelčiūnas";"2012-03-07 17:36:40";"Prieš";"3"
"406";"Prieš";"28164";"10709735";"E. Trusevič";"E. Trusevič";"2012-03-07 17:36:40";"Prieš";"3"
"407";"Prieš";"28164";"10709735";"I. Litvinovič";"I. Litvinovič";"2012-03-07 17:36:40";"Prieš";"3"
"408";"Prieš";"28164";"10709735";"J. Kaminski";"J. Kaminski";"2012-03-07 17:36:40";"Prieš";"3"
"409";"Prieš";"28164";"10709735";"J. Kvetkovskij";"J. Kvetkovskij";"2012-03-07 17:36:40";"Prieš";"3"
"410";"Prieš";"28164";"10709735";"P. Tamošauskas";"P. Tamošauskas";"2012-03-07 17:36:40";"Prieš";"3"
"411";"Prieš";"28164";"10709735";"Z. Maciejevski";"Z. Maciejevski";"2012-03-07 17:36:40";"Prieš";"3"
"412";"Prieš";"28164";"10709735";"G. Švilpa";"G. Švilpa";"2012-03-07 17:36:40";"Prieš";"3"
"413";"Susilaikė";"28164";"10709735";"R. Baškienė";"R. Baškienė";"2012-03-07 17:36:40";"Susilaikė";"2"
"414";"Susilaikė";"28164";"10709735";"V. Milėnas";"V. Milėnas";"2012-03-07 17:36:40";"Susilaikė";"2"
"415";"Susilaikė";"28164";"10709735";"V. Urbonavičius";"V. Urbonavičius";"2012-03-07 17:36:40";"Susilaikė";"2"
"416";"Susilaikė";"28164";"10709735";"K. Zulonas";"K. Zulonas";"2012-03-07 17:36:40";"Susilaikė";"2"
"417";"Susilaikė";"28164";"10709735";"P. Kuzmickienė";"P. Kuzmickienė";"2012-03-07 17:36:40";"Susilaikė";"2"
"418";"Už";"28201";"10709735";"R. Adomavičius";"R. Adomavičius";"2012-03-07 17:43:32";"Už";"1"
"419";"Už";"28201";"10709735";"E. Stanišauskas";"E. Stanišauskas";"2012-03-07 17:43:32";"Už";"1"
"420";"Už";"28201";"10709735";"J. Antanaitis";"J. Antanaitis";"2012-03-07 17:43:32";"Už";"1"
"421";"Už";"28201";"10709735";"J. Požela";"J. Požela";"2012-03-07 17:43:32";"Už";"1"
"422";"Už";"28201";"10709735";"K. Nėnius";"K. Nėnius";"2012-03-07 17:43:32";"Už";"1"
"423";"Už";"28201";"10709735";"A. Vakarinas";"A. Vakarinas";"2012-03-07 17:43:32";"Už";"1"
"424";"Už";"28201";"10709735";"A. Zaremba";"A. Zaremba";"2012-03-07 17:43:32";"Už";"1"
"425";"Už";"28201";"10709735";"D. Urbanavičienė";"D. Urbanavičienė";"2012-03-07 17:43:32";"Už";"1"
"426";"Už";"28201";"10709735";"J. Juodka";"J. Juodka";"2012-03-07 17:43:32";"Už";"1"
"427";"Už";"28201";"10709735";"P. Nausėda";"P. Nausėda";"2012-03-07 17:43:32";"Už";"1"
"428";"Už";"28201";"10709735";"Š. Birutis";"Š. Birutis";"2012-03-07 17:43:32";"Už";"1"
"429";"Už";"28201";"10709735";"Ž. Savickas";"Ž. Savickas";"2012-03-07 17:43:32";"Už";"1"
"430";"Už";"28201";"10709735";"Pirmininkas ";"Pirmininkas ";"2012-03-07 17:43:32";"Už";"1"
"431";"Už";"28201";"10709735";"I. Jakaitytė";"I. Jakaitytė";"2012-03-07 17:43:32";"Už";"1"
"432";"Už";"28201";"10709735";"J. Pinskus";"J. Pinskus";"2012-03-07 17:43:32";"Už";"1"
"433";"Už";"28201";"10709735";"N. Jagelavičienė";"N. Jagelavičienė";"2012-03-07 17:43:32";"Už";"1"
"434";"Už";"28201";"10709735";"O. Gorškova";"O. Gorškova";"2012-03-07 17:43:32";"Už";"1"
"435";"Už";"28201";"10709735";"R. Vanagaitė";"R. Vanagaitė";"2012-03-07 17:43:32";"Už";"1"
"436";"Už";"28201";"10709735";"S. Burbienė";"S. Burbienė";"2012-03-07 17:43:32";"Už";"1"
"437";"Už";"28201";"10709735";"S. Ursul";"S. Ursul";"2012-03-07 17:43:32";"Už";"1"
"438";"Už";"28201";"10709735";"V. Balakin";"V. Balakin";"2012-03-07 17:43:32";"Už";"1"
"439";"Prieš";"28201";"10709735";"G. Sakson";"G. Sakson";"2012-03-07 17:43:32";"Prieš";"3"
"440";"Prieš";"28201";"10709735";"T. Lavrynovič";"T. Lavrynovič";"2012-03-07 17:43:32";"Prieš";"3"
"441";"Prieš";"28201";"10709735";"V. Benkunskas";"V. Benkunskas";"2012-03-07 17:43:32";"Prieš";"3"
"442";"Prieš";"28201";"10709735";"V. Kravčionok";"V. Kravčionok";"2012-03-07 17:43:32";"Prieš";"3"
"443";"Prieš";"28201";"10709735";"V. Podolskaitė";"V. Podolskaitė";"2012-03-07 17:43:32";"Prieš";"3"
"444";"Prieš";"28201";"10709735";"A. Juocevičius";"A. Juocevičius";"2012-03-07 17:43:32";"Prieš";"3"
"445";"Prieš";"28201";"10709735";"A. Liudkovski";"A. Liudkovski";"2012-03-07 17:43:32";"Prieš";"3"
"446";"Prieš";"28201";"10709735";"A. Strelčiūnas";"A. Strelčiūnas";"2012-03-07 17:43:32";"Prieš";"3"
"447";"Prieš";"28201";"10709735";"E. Trusevič";"E. Trusevič";"2012-03-07 17:43:32";"Prieš";"3"
"448";"Prieš";"28201";"10709735";"I. Litvinovič";"I. Litvinovič";"2012-03-07 17:43:32";"Prieš";"3"
"449";"Prieš";"28201";"10709735";"J. Kaminski";"J. Kaminski";"2012-03-07 17:43:32";"Prieš";"3"
"450";"Prieš";"28201";"10709735";"J. Kvetkovskij";"J. Kvetkovskij";"2012-03-07 17:43:32";"Prieš";"3"
"451";"Prieš";"28201";"10709735";"P. Tamošauskas";"P. Tamošauskas";"2012-03-07 17:43:32";"Prieš";"3"
"452";"Prieš";"28201";"10709735";"R. Baškienė";"R. Baškienė";"2012-03-07 17:43:32";"Prieš";"3"
"453";"Prieš";"28201";"10709735";"V. Urbonavičius";"V. Urbonavičius";"2012-03-07 17:43:32";"Prieš";"3"
"454";"Prieš";"28201";"10709735";"K. Zulonas";"K. Zulonas";"2012-03-07 17:43:32";"Prieš";"3"
"455";"Prieš";"28201";"10709735";"P. Kuzmickienė";"P. Kuzmickienė";"2012-03-07 17:43:32";"Prieš";"3"
"456";"Susilaikė";"28201";"10709735";"N. Šliachtič";"N. Šliachtič";"2012-03-07 17:43:32";"Susilaikė";"2"
"457";"Už";"28176";"10709735";"R. Adomavičius";"R. Adomavičius";"2012-03-07 17:46:40";"Už";"1"
"458";"Už";"28176";"10709735";"E. Stanišauskas";"E. Stanišauskas";"2012-03-07 17:46:40";"Už";"1"
"459";"Už";"28176";"10709735";"G. Sakson";"G. Sakson";"2012-03-07 17:46:40";"Už";"1"
"460";"Už";"28176";"10709735";"J. Antanaitis";"J. Antanaitis";"2012-03-07 17:46:40";"Už";"1"
"461";"Už";"28176";"10709735";"J. Požela";"J. Požela";"2012-03-07 17:46:40";"Už";"1"
